DATE,VIX,VIX3M,DIX,GEX,SP500_returns
2000-11-16,25.05,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-17,24.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-20,27.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-21,26.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-22,27.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-24,26.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-27,26.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-28,27.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-29,27.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-11-30,29.65,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-01,27.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-04,27.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-05,24.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-06,25.07,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-07,25.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-08,22.41,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-11,23.51,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-12,24.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-13,23.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-14,24.86,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-15,26.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-18,27.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-19,27.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-20,31.74,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-21,29.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-22,27.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-26,28.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-27,28.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-28,26.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2000-12-29,26.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-02,29.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-03,26.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-04,26.97,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-05,28.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-08,29.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-09,27.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-10,26.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-11,25.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-12,24.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-16,25.28,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-17,24.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-18,23.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-19,23.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-22,23.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-23,21.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-24,22.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-25,22.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-26,22.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-29,22.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-30,22.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-01-31,22.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-01,21.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-02,21.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-05,22.19,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-06,21.98,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-07,21.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-08,21.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-09,22.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-12,21.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-13,21.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-14,21.52,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-15,20.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-16,22.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-20,24.69,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-21,25.75,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-22,26.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-23,27.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-26,25.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-27,26.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-02-28,28.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-01,28.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-02,27.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-05,27.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-06,25.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-07,24.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-08,24.29,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-09,25.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-12,30.32,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-13,27.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-14,29.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-15,28.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-16,29.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-19,29.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-20,30.96,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-21,31.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-22,32.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-23,30.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-26,29.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-27,27.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-28,28.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-29,29.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-03-30,28.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-02,31.21,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-03,34.72,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-04,34.07,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-05,29.94,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-06,31.69,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-09,31.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-10,29.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-11,28.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-12,26.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-16,26.33,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-17,25.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-18,24.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-19,24.16,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-20,25.38,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-23,28.16,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-24,28.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-25,27.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-26,25.96,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-27,24.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-04-30,25.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-01,24.2,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-02,24.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-03,25.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-04,23.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-07,24.86,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-08,24.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-09,24.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-10,24.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-11,23.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-14,24.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-15,23.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-16,21.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-17,21.47,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-18,21.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-21,20.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-22,21.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-23,22.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-24,20.57,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-25,20.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-29,22.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-30,22.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-05-31,22.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-01,21.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-04,21.38,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-05,19.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-06,20.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-07,19.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-08,19.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-11,20.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-12,20.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-13,21.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-14,23.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-15,22.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-18,23.17,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-19,22.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-20,21.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-21,19.38,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-22,20.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-25,20.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-26,21.2,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-27,20.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-28,20.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-06-29,19.06,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-02,18.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-03,18.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-05,20.09,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-06,21.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-09,22.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-10,23.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-11,24.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-12,22.09,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-13,21.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-16,22.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-17,22.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-18,23.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-19,22.51,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-20,22.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-23,23.74,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-24,25.24,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-25,24.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-26,23.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-27,22.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-30,22.69,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-07-31,21.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-01,20.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-02,20.09,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-03,19.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-06,21.89,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-07,21.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-08,22.32,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-09,21.75,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-10,20.55,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-13,20.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-14,20.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-15,20.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-16,21.54,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-17,23.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-20,22.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-21,24.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-22,22.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-23,22.23,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-24,19.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-27,20.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-28,22.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-29,23.03,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-30,25.41,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-08-31,24.92,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-04,25.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-05,26.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-06,28.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-07,30.99,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-10,31.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-17,41.76,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-18,38.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-19,40.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-20,43.74,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-21,42.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-24,37.75,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-25,35.81,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-26,35.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-27,34.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-09-28,31.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-01,32.32,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-02,31.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-03,31.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-04,31.97,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-05,33.39,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-08,35.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-09,34.83,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-10,31.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-11,31.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-12,35.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-15,35.31,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-16,32.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-17,35.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-18,34.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-19,34.11,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-22,32.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-23,32.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-24,30.95,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-25,29.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-26,28.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-29,31.64,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-30,33.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-10-31,33.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-01,32.31,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-02,30.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-05,30.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-06,28.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-07,29.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-08,28.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-09,27.44,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-12,29.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-13,26.47,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-14,26.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-15,25.56,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-16,25.07,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-19,24.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-20,24.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-21,24.19,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-23,23.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-26,23.79,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-27,24.0,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-28,25.9,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-29,25.18,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-11-30,23.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-03,25.77,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-04,24.08,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-05,23.02,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-06,23.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-07,23.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-10,25.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-11,25.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-12,24.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-13,25.91,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-14,24.63,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-17,24.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-18,23.29,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-19,22.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-20,23.67,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-21,22.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-24,22.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-26,22.29,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-27,21.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-28,21.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2001-12-31,23.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-02,22.71,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-03,21.34,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-04,20.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-07,21.94,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-08,21.83,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-09,22.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-10,22.36,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-11,22.6,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-14,23.58,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-15,22.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-16,23.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-17,22.25,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-18,22.52,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-22,23.61,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-23,21.88,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-24,21.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-25,21.01,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-28,21.14,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-29,24.35,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-30,23.22,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-01-31,21.09,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-01,21.12,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-04,24.87,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-05,25.45,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-06,26.09,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-07,25.11,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-08,23.26,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-11,21.78,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-12,21.62,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-13,20.85,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-14,21.77,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-15,22.37,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-19,24.43,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-20,22.66,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-21,23.8,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-22,22.86,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-25,21.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-26,21.68,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-27,21.49,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-02-28,21.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-01,19.96,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-04,20.5,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-05,20.3,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-06,19.94,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-07,20.04,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-08,19.27,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-11,19.84,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-12,19.59,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-13,19.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-14,19.2,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-15,18.42,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-18,18.93,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-19,18.16,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-20,18.46,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-21,18.15,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-22,17.77,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-25,18.48,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-26,18.13,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-27,17.7,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-03-28,17.4,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-04-01,18.73,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
2002-04-02,19.16,26.54,0.3788420991568634,1897312571.486,0.0006056855772305381
